GCODE,1500,1800,ARFT,ARSW,BIAN,BINO,BKOK,BLMP,BUCK,CABI,CAVI,CECN,CHIM,DIPS,FNCH,GATE,GATR,H-B,HORS,KNOL,KOUT,LA2,LAMB,LHAY,LODO,LOLF,MACR,MCFL,MISH,MLF1,MLF2,MPHF,PHOB,PIPE,PLAN,PLQE,R1,RE03,RE33,ROBH,SHAN,SHIL,SHW,SOHA,SOSP,STR2,STRO,UA2,WGAT,WOLF,Y,Y2K,RE30,RE29,RE28,RE27,RE21,RE22,RE23,RE24,RE01,RE02,RE04,RE05,RE06,RE07,RE08,RE09,RE10,RE11,R12A,RE13,RE14,RE15,RE17,RE18,RE19,RE20,RE31,RE32,RE34,CHGO,DICK,MIKE,BINE,A1,R16,LANE,SECA,WNCH,BRAD,AMAD,MOST,DUMP,1600,JAIM,AVEQ,MONA,BISO,UPBA,AARD,WMRD,SHAA
CAVI,684.5472956630006,870.0143676972368,1997.3815359111422,2994.4782517151666,3076.855862726958,3050.881348069359,2902.342846735659,302.6169195526673,714.45713657303,254.0964383855501,0.0,557.2584678588005,927.9552790951932,917.4164812122405,1790.6236343794735,1519.1974855163126,441.8438638248619,1027.9868676204064,1179.071668728984,178.10390225932727,3074.452308948282,3155.944391144629,2926.2351238408714,1236.3308618649398,529.638555998427,985.5298067534121,158.7608264026933,1862.1968209613274,454.1365433425922,802.8181612292708,785.5545811715082,1834.7588397388906,2874.5462250583905,1512.2820504122124,373.9358233710715,120.50311199305288,1680.0788671960272,885.5427714115048,1224.2360883419701,862.2557625202452,746.5607811821702,660.7669785933773,1042.857612524356,1511.1353347730803,1178.849014929483,1650.0969668474393,1659.940360374077,3229.6967349887404,1586.4000126070678,1628.2168160287447,285.7428914251644,1749.8845676216501,298.9648808806814,630.3078612872777,594.8285467262134,459.6737973827824,1903.5424870486077,2004.0222054655067,1968.5873107380078,1971.0963954100814,741.2185912396535,745.1845409024533,634.5589019144334,963.1723625598895,1082.558543451099,1029.6115772464877,1193.2761625034948,2906.640156606511,3064.390640893771,2927.393721383808,2852.666471916671,943.2295584846344,802.000623440782,594.0774360292215,328.219438790575,392.47547694048836,495.71766157727,442.2951503233732,1147.2907216559831,1696.0955161778909,1362.6169674561277,782.2135258358467,262.3909297210306,1016.8308610579775,2930.8642070210917,3053.209458913259,1018.9175629064752,654.2239677661086,440.40890090942077,724.9531019309923,3009.1317684669843,515.2329570204142,600.1666435252893,1412.783068980914,746.9002610788682,107.37783756476357,1460.767264145393,1932.4950193980342,1473.0149354295925,195.31000998410133,850.9717974173711,1382.6098509698336,607.4644022487836
CECN,611.257719788114,702.5396785952144,1862.0010741140034,3017.133904883942,3216.352748067765,3178.9438497719857,3027.167818275522,584.6605852970807,1205.23939530693,590.0305076857197,557.2584678588005,0.0,1210.2107254521118,571.3492802134888,1829.9125662177578,1391.0089863122,511.4147045211539,691.7253790346846,1043.0632770838886,541.6604102208486,3126.5626493008263,3259.034519609009,2943.8017936004817,892.388368369223,271.4479692321615,907.3488854905097,398.50972384632917,1921.556140216008,832.6253659359013,742.929337151732,742.6472917884438,1321.2967115679808,3010.2991545696696,1453.1517470661431,869.6993733467905,663.272191487079,1705.2700665881746,1248.064501538604,1568.829181268983,1385.447942003097,1004.6740765048269,909.5273497816005,1111.1044055362588,1111.4697476767901,743.6907959633517,1462.9767598978826,1460.008561619104,3313.1791379282545,1421.3514695536173,1620.6483270597462,686.8129294071052,1235.233176368044,461.93614277278226,816.267725687787,913.529419339958,825.4919745216962,1752.6828007377185,1836.0223310193267,1863.6965954794607,1903.5062384982605,1072.8224457014844,1127.383253380018,1053.9677414418336,1193.5644096574679,1274.1632548465598,1173.2898192698044,1254.6413830259205,2979.9895972977592,3160.8563713024087,3102.43726769824,2959.84138088561,1428.815243479917,1322.6919520434815,1104.529311516816,768.3443238554873,697.4482059626239,663.3106361280098,487.5120511330685,1551.0593154356895,2208.662264811242,1289.8945693355474,1074.2313531076272,478.2572529510608,615.4429299296877,3077.754051252784,3126.276539272078,1544.0654131223484,641.2815294397628,148.09794056619765,1192.457127112201,3010.2984901837604,472.05508153119587,219.6110197594681,1303.903754117315,608.2474825271238,578.5957137760464,1945.781591032541,2272.7401963273014,1852.5274626848066,741.242875176602,1405.2053230756603,1506.446480961543,858.9586718816507
CHIM,1597.82915231877,1771.1340999483918,2922.3979879544127,3902.922110418926,3932.112027905614,3913.221946171768,3768.5701532544617,1229.2542454671998,547.0283356463356,698.697359376719,927.9552790951932,1210.2107254521118,0.0,1747.9273440277773,2706.0262378623825,2442.407009488795,1361.7771477006688,1868.6064326123837,2096.867425470671,1105.9484617290104,3972.3494307525366,4030.488804103046,3836.616347773518,2078.4717943720093,1356.2986396809033,1908.571193327616,983.2700544611333,2771.4754193389485,1319.7230770123485,1723.794071227767,1708.2813000205792,2492.521815350958,3735.014993276466,2440.2294974038814,636.2020119423253,842.8000949216843,2599.742294920787,1678.9654552730199,1991.608646295786,1365.1036590676915,1631.3062250846713,1558.540984382509,1965.579049542766,2318.3798222034284,1953.1538597868885,2563.717028066865,2570.463965901785,4113.032214802064,2504.1553466191117,2553.1300397747077,1182.2495506453185,2407.33649496691,773.0103492194411,397.57389250301634,333.7573969217761,468.6800614491724,2826.1261472199867,2924.3707015356313,2895.9449235094235,2898.8759890688666,1583.6521082611034,1543.7282791998502,1417.8131047492307,1840.978544144447,1969.8065894903923,1936.7377210147745,2114.011589372206,3797.6750782551157,3943.269836062452,3761.931551743067,3728.8455317966714,1536.4247459605842,1333.796086364029,1234.65501254354,1184.5526581798479,1304.8049662689057,1422.7610481032998,1357.790116328422,1851.8361158586133,2071.182512479284,2289.863314698144,146.57762448614045,1183.7651794169315,1815.9570479501986,3783.8076061026145,3942.8914517140843,1468.2302271782855,1576.0837541196852,1067.3935544118674,1413.817527122931,3923.4027323229884,755.016556109976,1060.2230897315903,2337.4680746482936,1648.88720050827,822.5551653232749,1958.2573885983425,2646.6782955244107,2172.210855326895,818.643390005685,969.2409401175747,2282.5785857227347,1509.9139048303384
DIPS,379.05672398741984,277.01624501101014,1311.249785509992,2518.128868822585,2789.183572302117,2744.123175077971,2593.0192826124535,728.6288492778224,1631.7579477361219,1069.6092744549292,917.4164812122405,571.3492802134888,1747.9273440277773,0.0,1376.0712190871507,858.3763743253888,544.9889907146063,121.6059209085759,537.1489551325591,788.4288173322788,2642.714135126991,2805.3737718885163,2443.1072428369202,330.58886853613205,397.95979696435785,483.9938016132025,795.8705924960414,1477.1222021214087,906.6316782463151,417.93779441443195,437.1555787131167,993.7026718287759,2584.5434799979666,956.9378245215307,1289.5817151310155,1037.5249394592884,1249.0324255198502,1181.1371639228792,1429.5051591371669,1526.4972977375362,889.4099167425558,820.9750300709517,771.0804108526255,593.7213150965696,290.3308457605974,903.4694239430574,896.9754734661861,2845.822903836415,870.6641143406856,1147.0174366590945,854.1896744868278,916.4131164493205,975.2358689053502,1365.4892895954915,1429.6181308307473,1318.2537691962045,1198.701380661643,1275.618281461974,1324.7614879667963,1380.8113556891108,1013.5738749593905,1109.841880630093,1097.812370125149,995.3592316344142,1018.6834640849567,891.966927638415,877.8524933039719,2511.6627958386453,2704.405479953034,2705.14047694385,2514.5403158430368,1495.956215936713,1465.4917263498965,1259.4590108454017,929.9360193046372,774.9851611482635,639.0563355448406,528.1401329192267,1486.3152424701511,2268.4975203865665,798.7314943083285,1605.4286032085015,683.2642241475841,125.89678312014172,2658.918953259012,2655.232004929136,1674.4151217664034,449.34841715532946,693.6692295323471,1267.2560909303218,2500.0569993501845,1037.8689705349996,782.1924315665551,787.8026402596021,299.20060160367325,992.7784244230935,1965.7085236626513,2068.7435800504613,1725.6030829828742,1108.3343358391455,1714.2187725025065,1149.215819591777,795.7700672933106
FNCH,1223.058461399127,1142.496389490998,600.2965933604253,1206.1562916965265,1413.748563217657,1368.052630566531,1217.0065735237415,1489.6576787977274,2332.4772238972932,2041.130079147276,1790.6236343794735,1829.9125662177578,2706.0262378623825,1376.0712190871507,0.0,607.6989386201498,1402.221451839901,1306.7027205910451,841.6869964541497,1615.1804852704565,1300.3545670316605,1433.7203353513685,1136.6076719787968,1252.2479786368451,1560.989429816813,926.0637127109364,1785.9188111445098,106.2544116730798,1393.3861632730564,1088.1121265751683,1090.923003699129,1973.7124917268413,1209.8566030732668,440.69263665283245,2082.052112700649,1864.073496405053,127.09838708653558,1151.1355263389096,1021.7675860975173,1687.2231624772292,1084.7681779992604,1149.2136441932103,751.7745672735243,1391.136585673791,1494.7856033559196,734.6352836612881,772.0006476681222,1483.4823895146178,683.5934464281048,237.22773868165706,1523.8648234008251,1939.4135711605784,2032.0386315220703,2416.1293425642034,2378.6088371146056,2240.444821904729,624.1546282775219,706.9893917168423,494.4340198652497,381.5599559703403,1165.8061588445996,1245.0369472425457,1358.000000000312,894.2303953678248,761.482764085964,770.6756775708717,599.7140985502487,1150.0826057288493,1334.0303594746422,1344.391683996869,1139.4055467655128,1518.454806702976,1661.8694292872933,1600.4764915488995,1525.4969682036924,1402.6753009873034,1300.4710684978186,1416.1723059010492,1219.4281446645878,1958.4343236370084,582.326368971923,2563.587525324553,1559.4338716341383,1442.1324488409593,1286.1516240319309,1296.3892162464447,1741.202458073051,1208.0935394247863,1885.992841980019,1452.281653123707,1218.5930411749446,2196.784923472917,2044.876768903173,620.6971886516269,1222.4667684644605,1897.977080999603,1658.631363504145,1163.8728452884122,1162.1127311925165,1888.9872948222128,2142.6772972147714,446.3507589328358,1196.4288528783636
GATE,847.5859838388875,695.6119607942347,481.43327678921406,1664.4581700957442,1991.0853823982536,1938.8104600501686,1791.112782601906,1227.0004074981746,2173.2408978297826,1745.2684607245958,1519.1974855163126,1391.0089863122,2442.407009488795,858.3763743253888,607.6989386201498,0.0,1080.6706251213573,763.7342469733585,352.6145204043645,1343.8935969782776,1796.6413108909635,1981.1673326602172,1588.9509117658279,664.9217999133432,1144.633565819146,533.9850185164374,1463.9084670839225,713.5404683688234,1235.029149453766,718.6556894647116,734.3003472694263,1367.8643938632533,1792.0170200084597,186.69761648183942,1868.2197408230688,1619.4023588966393,496.3909749381026,1194.8627536247511,1238.8660137398706,1721.0613004771212,987.9271228182776,1003.4191546906009,587.7627072211124,783.5004786214237,915.1579098712987,195.1640335717624,228.99999999988765,2009.9258692797569,112.79184367651595,376.8248930206177,1306.9085660439641,1331.9823572409352,1697.248655913096,2099.660210605516,2108.829533177113,1977.1497161317855,384.37611788464324,487.03182647543684,472.72507866623704,522.7332015474051,1117.7343154794228,1225.142032582255,1299.8499913453936,896.6883516583628,804.0460185836299,715.9643845890315,512.4304830901456,1678.0584018442266,1878.8648168508557,1942.9475031508186,1702.4091752572294,1597.3243252388131,1676.8315359629898,1542.3206540795725,1341.6381777511372,1181.708932013294,1038.5552464842685,1084.8824821153216,1397.3363947167006,2222.1811357312886,192.3798326227454,2295.8556139269735,1259.302981811764,894.3310349082157,1872.5405202558368,1818.0574798394027,1822.7857800630331,866.4040627790246,1481.4469278377812,1445.8907289280196,1642.6944329362987,1820.4488457516782,1610.4176476926723,110.4943437466371,808.9109963401412,1621.811641344333,1902.2355269524328,1639.3687809641856,1479.320114106477,1666.4108136951104,2093.518569299064,655.7812135156054,1028.9606406466673
GATR,243.77243486497812,434.0057603305448,1560.7193854118236,2607.463518440487,2748.9707164682777,2716.200471246602,2565.21733972002,186.06719216444728,1134.8519727258495,665.7965154609134,441.8438638248619,511.4147045211539,1361.7771477006688,544.9889907146063,1402.221451839901,1080.6706251213573,0.0,636.1768622013034,737.6313442364935,274.35196372513275,2700.600118492226,2807.752303890101,2536.8456791855488,832.7808835463223,276.81221071346613,546.7952084648259,390.03717771508406,1483.7321186791505,379.8025802963116,362.2775179335088,346.5284981066607,1529.4031515594265,2543.6654654258514,1086.2619389448173,806.336158187244,550.2953752303276,1284.3103207559018,749.2075813816994,1060.6959979182557,995.6831825434186,493.63245436251805,399.1152715694639,652.8292272873693,1122.1782389621808,832.3659051164807,1208.2954936604829,1218.1297139467538,2871.553064110082,1145.1746591680478,1219.262071910769,309.5561338430971,1449.0003450657823,633.5250586988783,1029.0821152851986,1028.1619522233957,896.9202863130259,1464.5955072990319,1563.8468595103163,1536.7660849980514,1547.6010467818303,571.6091321873715,640.8385131999842,592.9392886288166,684.3456728875791,773.0413960455157,683.8143022785142,804.4240175430281,2542.1606951568165,2712.3318381053914,2621.213459449662,2505.464428005344,990.8158254689058,933.3129164432488,721.1171888116397,385.1882656571794,238.88281646018592,152.84632805529304,25.238858928699955,1058.1351520477176,1776.2370337316117,931.3951900242353,1215.2448312993538,179.61347388201767,664.1603721994791,2606.888758654673,2689.209921147882,1148.67097116614,214.3105223735785,511.11838159079883,753.6982154681381,2613.644964412726,795.9729894909995,692.2152844310862,975.8329775121159,313.12936623713466,541.926194236726,1490.539835093228,1761.7437384591076,1348.3564068894614,608.4767867387134,1173.1380992874313,1031.9631776376748,350.33269901618627
H-B,439.0717481234651,287.40563668803327,1204.6327241113318,2427.8791156063917,2720.108269903981,2672.9698838557833,2522.5354308710907,822.060825000305,1742.277245446429,1187.806381528679,1027.9868676204064,691.7253790346846,1868.6064326123837,121.6059209085759,1306.7027205910451,763.7342469733585,636.1768622013034,0.0,465.6919582728605,891.4033879227267,2557.0393035696425,2728.517912713783,2352.4721039795663,211.0094784599849,515.7984102340758,458.25975166935143,911.540454395854,1409.8631139227762,981.5156646737839,441.07595717754134,464.00969817460725,936.2376834967655,2516.534323231065,877.3562560328581,1401.3725414751907,1147.4606747075304,1180.3601145413295,1220.1741678957148,1446.80924796602,1597.6463939183657,928.513866347824,869.3836897481923,755.5057908452349,487.25865820925833,243.3105012119288,793.8167294784851,785.0917143874485,2764.7668979499695,766.386325556859,1073.419302975313,945.1200981886074,863.9102962693822,1095.7102719239833,1486.911228016081,1549.1791374790469,1436.3624194472325,1090.879003372968,1164.1864111901791,1223.4872291936313,1286.055986339604,1059.5470730460418,1161.0120585078855,1160.9048195266232,1010.2276971059545,1017.6836443612032,888.628718870134,845.2413856408607,2431.1630961331985,2626.9809668134208,2644.7981019352087,2441.020483322498,1554.5574933079831,1537.8354918522155,1337.3694328793558,1017.3519548319173,856.4683298290703,712.2927768833275,622.028938233705,1519.0329160355473,2317.24685780356,724.7068372797376,1725.7940201543038,786.2836638263457,135.44740676734065,2592.6484528373776,2573.5067514968655,1741.7835686446192,507.86809311091,815.2453618390912,1331.559236384282,2406.120736787691,1159.2583836227025,900.5559394063972,702.4820282398591,353.8827489438818,1106.7922117544224,2009.2809659180075,2062.3345994285883,1740.9796093005482,1216.6120992330623,1809.3009699882498,1114.9372179634604,850.8689675855985
HORS,499.12423303230446,343.5476677260377,833.0096037861748,1986.6881989880064,2255.4192514918373,2209.109549117018,2058.3507961472433,895.0938498282858,1852.4041135778123,1398.5081336910414,1179.071668728984,1043.0632770838886,2096.867425470671,537.1489551325591,841.6869964541497,352.6145204043645,737.6313442364935,465.6919582728605,0.0,1006.7854786395549,2107.465064953628,2268.386430923973,1912.1804308175838,451.5927368769343,792.6695402246145,202.24984548819808,1115.4841997984552,944.3796905906014,939.5073176938156,376.64970463283254,395.4971554891388,1261.8280389970535,2051.4877528272013,420.7386362101774,1536.7192326514137,1283.8633104812989,715.0643327701362,999.833986219598,1135.2145171727525,1485.1346740279146,743.2691302617108,731.8531273418185,403.20962290123424,685.9154466842105,670.2514453546912,472.0190674114765,484.84636741951556,2308.8414843812766,407.6137877944801,610.3277807866851,986.4709828471406,1207.1097713136342,1346.2280638877928,1749.025442925288,1763.8619560498491,1634.065482164041,731.3138860982457,827.5898742734834,823.7293244749758,860.7305037002,882.9524336000243,994.1116637481142,1044.2820500230323,723.2129700163295,677.0974819035574,555.325129991625,429.9232489642773,1974.6323708477992,2167.3366143725807,2179.307229373592,1978.4044075971929,1389.276070476879,1434.0937905172032,1273.1072225072703,1031.275908765281,864.9306330567787,714.3346554661897,739.6925036800338,1255.8224396783178,2086.5018571762644,261.6199533674834,1950.3025406331194,917.2115350343125,601.1031525453847,2127.224717795466,2118.405532470117,1605.3052669196597,525.1295078359242,1129.6415360635426,1205.1344323352478,1973.35247738458,1467.9022447012203,1262.6741464051602,260.86394921491166,456.5019167539168,1279.4561344571373,1766.8381363328108,1669.416964092554,1412.3685779569014,1335.6316857577167,1810.7956814616055,682.3137108398159,744.438714737486
KNOL,517.9111892976257,708.0861529501544,1821.0513446904458,2820.014361664737,2914.748874259561,2887.125906502453,2737.876001574532,125.53883861100051,861.4325278280708,426.0187789292255,178.10390225932727,541.6604102208486,1105.9484617290104,788.4288173322788,1615.1804852704565,1343.8935969782776,274.35196372513275,891.4033879227267,1006.7854786395549,0.0,2902.3318211392625,2989.1727952725264,2751.3678416380462,1095.0620986957001,428.3643309149337,811.0055486860399,208.7534430858394,1688.3038825989236,323.8780634736033,630.1396670577675,611.8145143747984,1742.9150868587947,2711.5171030250885,1334.371012874265,532.2264555623428,277.1894658895552,1503.6069965249606,763.0969794195679,1100.213161164212,844.9153803781159,588.3961250717572,497.85540069336133,865.9936489374503,1378.431354837765,1064.3044677160349,1478.603733256225,1489.6244493156569,3060.8090433735138,1413.3548740495896,1450.5092209286054,155.24174696255673,1659.631585623949,438.1244115545264,801.8559721051336,772.9243171233169,637.480195771158,1728.260686354723,1829.5600564067197,1791.1418145972775,1793.0142219175905,603.754917163786,627.943468793171,533.3854141229693,804.1144197185492,918.4552248199792,858.3851117068608,1016.8800322551297,2736.240121041582,2896.700364207086,2770.556803243252,2685.8698777114346,890.126395518759,781.9424531252474,563.3054233711115,230.20208513391012,228.35498680736197,317.80025173017634,279.5711000797984,1046.503225029985,1667.2459326682651,1185.3269591127307,960.2879776403917,105.23307464857939,897.7627749021644,2769.5591706980194,2883.0006937213043,1003.4430726251477,481.815317315418,464.24670165804156,656.5135185199878,2833.3875485004505,640.0499980470275,647.1205451850052,1236.8625631003863,586.3761591332036,284.80344099081987,1409.0599703344578,1812.3355097769106,1364.5284899916064,334.2528982673395,932.2499664788827,1212.4062850377147,443.13654780394563
KOUT,2522.6323552987615,2430.8130327114836,1438.5305001980319,187.60863519608785,499.3485756463114,429.43916914960755,423.23161507607335,2777.4581905048276,3553.1732296638734,3327.5627717595353,3074.452308948282,3126.5626493008263,3972.3494307525366,2642.714135126991,1300.3545670316605,1796.6413108909635,2700.600118492226,2557.0393035696425,2107.465064953628,2902.3318211392625,0.0,310.4834939252005,250.44959572694552,2456.0506916592744,2859.247803181776,2219.5071525003023,3080.784964907483,1217.047246412398,2652.8763634972056,2387.027021212789,2390.632761425309,3024.3050441377804,486.5439342957633,1686.731751049941,3338.677133237456,3138.205856855155,1422.6524522876275,2327.6909159077977,2079.6627130377838,2805.9515320119126,2341.5994533651565,2418.3419940115996,2048.054930903521,2504.5560484844414,2707.672432182291,1823.0702125809637,1848.5478084161064,249.13048789746063,1818.2348583168027,1506.8739164243304,2798.38560602312,3015.646033605865,3326.9597232303768,3703.9553183050143,3652.0659906414617,3513.7070168128703,1548.7339991102501,1533.0492490458355,1376.0599550891668,1283.6549380577321,2393.7940596467975,2449.389515776965,2572.9768751394417,2131.59330079632,2002.6107959362018,2044.842536724597,1896.2154413462622,195.816240388789,249.77790134437433,694.3464553088753,357.57656522764466,2616.713396610257,2798.8404741964127,2795.5065730565016,2788.4735967904962,2682.459319356027,2592.4006249034887,2715.2403208560318,2271.206947858678,2762.671352151754,1847.812219896793,3833.5812238688773,2853.301946867874,2689.5865853324003,536.3357157601944,117.63077828527702,2810.0427043018403,2508.4337742902444,3186.108127480924,2626.0616900598507,294.069719624358,3496.1364389847477,3342.9658987192793,1855.6403207518422,2518.315508430189,3181.2024456170657,2543.843548648383,1736.4659512930277,2054.7359927737675,3154.445276114328,3294.956752371721,1692.7566275161944,2469.560284747064
LA2,2648.7585771451727,2576.2026317819023,1669.4340358337013,494.4137943062649,221.22612865572637,172.02906731120194,272.9047452866262,2866.296914138961,3584.1428542958497,3410.0384162058936,3155.944391144629,3259.034519609009,4030.488804103046,2805.3737718885163,1433.7203353513685,1981.1673326602172,2807.752303890101,2728.517912713783,2268.386430923973,2989.1727952725264,310.4834939252005,0.0,546.9963436802952,2646.005479964091,2988.5103312519886,2359.193930138004,3177.345432904644,1338.2630533643228,2719.0779687243867,2516.114862242978,2516.8084948998403,3259.78971714389,323.71129112219734,1851.1769229330837,3394.2983074566177,3209.63050832958,1560.4166110369372,2360.2764668571645,2082.367162630004,2803.6640312277077,2411.844107731675,2495.211814656223,2157.654513586002,2720.8250586908375,2896.2475722907425,2031.7049490514119,2060.3691416830948,132.21951444461578,2016.7820903603067,1658.4200312345483,2873.845159363542,3245.5349327965896,3422.067942048633,3785.816292426245,3718.639805090028,3581.1206346617255,1773.956312878106,1772.0180585987266,1595.0840103267287,1488.9036234760126,2447.091743274093,2490.1897518056603,2615.79395213049,2196.6233177310596,2073.631114735736,2133.167832121539,2008.6853909958124,312.93449793846634,102.59142264341595,457.4505437749528,303.3100723681955,2611.9749233098787,2803.5470390203905,2824.3953335187134,2855.08406180931,2764.0267726633906,2688.463687684846,2824.4748184401546,2263.2394924094338,2668.258045991804,2006.7730315110305,3895.7906771283283,2949.8318596150525,2863.1178809123458,322.89936512789865,208.4922060893404,2790.2007096264597,2627.028739850404,3306.413918431871,2649.3848342587003,604.3351719037141,3602.2839976876858,3471.4557465132693,2027.2525742985258,2653.7416980557846,3261.1202063094825,2477.7901444634085,1641.9189992201198,2013.3603750943346,3218.5196907895406,3296.6097736917545,1779.2203348658086,2548.5509608402967
LAMB,2347.200247103394,2243.2781815909484,1206.5674452765263,76.10519036083176,704.4671745366287,631.136276884432,573.2451482565547,2625.8882306762953,3438.7912120398505,3177.3808396228787,2926.2351238408714,2943.8017936004817,3836.616347773518,2443.1072428369202,1136.6076719787968,1588.9509117658279,2536.8456791855488,2352.4721039795663,1912.1804308175838,2751.3678416380462,250.44959572694552,546.9963436802952,0.0,2241.1001762531887,2679.7785356260565,2037.2572248004883,2922.095309876534,1065.302304513063,2518.3462827823932,2210.568478921636,2216.1092030858754,2785.493852084402,629.3011997444561,1493.281286295832,3207.4164057703733,2996.728382753829,1252.5354286410645,2221.218134268042,1999.510440082992,2721.413052074554,2206.937470795605,2278.1161076647936,1888.2383324146347,2275.3694205561696,2492.557923098728,1600.7623183975466,1624.3010804655419,499.5407891250093,1601.8092895223328,1325.0637720506709,2656.128197207295,2779.171819086605,3168.093432965638,3552.635641323623,3511.5895261267065,3373.222791338081,1319.0458672848458,1296.3815024911464,1151.3626709256605,1068.7211984427863,2271.0713330941417,2335.4108846196636,2456.3031164748227,2003.1687397723717,1871.471346294586,1900.3831192683226,1736.2511339093305,295.31169973418406,465.6973265971221,857.3925588665383,473.4828402380365,2535.774832275364,2708.9837577958588,2687.342925643058,2652.6251148626334,2536.6814936057763,2437.0711930516118,2549.9696076628666,2196.673849255425,2752.396773723061,1656.1778286166514,3695.47425914495,2695.9000352391104,2483.2198855522797,700.2578096670853,338.66207345931645,2739.110256999824,2338.1798476597132,3010.996512784864,2523.534228022623,115.24755962685407,3329.1477888492723,3161.929157967139,1655.6255615330115,2336.7344735767583,3033.518419262104,2512.3863158362383,1741.1286569350864,2009.8818373230342,3018.107022622352,3203.942103097701,1555.2266715823757,2327.340327498718
LHAY,615.6468143344388,434.01497670011344,1060.8416469954411,2317.0744485229334,2653.8522943072776,2602.628863284187,2454.255080467378,1018.6191633775933,1950.0320510186493,1398.8141406205473,1236.3308618649398,892.388368369223,2078.4717943720093,330.58886853613205,1252.2479786368451,664.9217999133432,832.7808835463223,211.0094784599849,451.5927368769343,1095.0620986957001,2456.0506916592744,2646.005479964091,2241.1001762531887,0.0,726.7991469449073,531.3689866749846,1122.2089823201381,1358.0887305327292,1158.8899861504863,581.1170278007693,606.20953473201,822.9325610276359,2453.378486903315,811.78630192927,1610.103723367037,1355.2892680162415,1130.0110618927586,1351.184665395413,1543.80568725462,1766.080688983377,1064.9737085956629,1018.729110215272,820.0792644619845,295.9189078109069,251.64459064322406,648.297771089798,631.9905062577734,2673.126446691214,639.2972704466789,1015.0251228417945,1138.6013349718594,762.2663576470499,1305.8246436637,1695.0427723216899,1759.9275553272073,1647.3718463055025,945.0439143235943,1006.1098349583906,1094.510849649285,1173.269363786509,1202.1301926165327,1308.624468669449,1323.0710487347267,1111.656871520967,1095.111409857552,966.6033312587791,876.6036732754433,2342.0941484065065,2543.6642860251823,2596.4876275461047,2366.8079770019367,1707.7353424929818,1708.0120022997496,1515.0874562215286,1207.0501232343295,1041.9294601843255,891.9921524318473,820.8392047167843,1637.6428181991482,2453.2366375871693,679.6741866511832,1936.016528855061,990.4044628332407,284.6278271708513,2532.6770421828364,2481.1469122162034,1904.8792612656582,679.7242087788252,1021.0396662226203,1493.5343986664652,2286.833618783823,1363.0058693928047,1094.8068322768177,631.5963901100132,531.5881864752075,1316.8021871184753,2139.47213115759,2115.614567921104,1831.7928376320287,1423.2835276219562,2003.6239667163097,1133.8077438437258,1008.4785570352996
